timestamp,demand_kwh,pv_generation_kwh,electricity_price_eur_mwh,electricity_price_eur_kwh,net_load_before_battery_kwh,hour,day_of_week,is_weekend,month,day_of_year
2023-10-29 12:00:00,50.47,12.729,148.22,0.14822,37.741,12,6,1,10,302
2023-10-29 13:00:00,55.112,15.664,80.09,0.08009,39.448,13,6,1,10,302
2023-10-29 14:00:00,50.124,13.317,55.12,0.05512,36.807,14,6,1,10,302
2023-10-29 15:00:00,46.548,13.274,68.24,0.06824,33.274,15,6,1,10,302
2023-10-29 16:00:00,48.608,7.574,77.36,0.07736,41.034,16,6,1,10,302
2023-10-29 17:00:00,49.979,4.136,76.05,0.07605,45.843,17,6,1,10,302
2023-10-29 18:00:00,46.807,3.86,107.59,0.10759,42.947,18,6,1,10,302
2023-10-29 19:00:00,22.122,0.0,136.34,0.13634,22.122,19,6,1,10,302
2023-10-29 20:00:00,30.475,0.0,120.32,0.12032,30.475,20,6,1,10,302
2023-10-29 21:00:00,29.599,0.0,106.55,0.10655,29.599,21,6,1,10,302
2023-10-29 22:00:00,34.121,0.0,106.14,0.10614,34.121,22,6,1,10,302
2023-10-29 23:00:00,27.812,0.0,92.57,0.09257,27.812,23,6,1,10,302
2023-10-30 00:00:00,32.356,0.0,82.31,0.08231,32.356,0,0,0,10,303
2023-10-30 01:00:00,35.876,0.0,73.42,0.07342,35.876,1,0,0,10,303
2023-10-30 02:00:00,30.659,0.0,102.47,0.10247,30.659,2,0,0,10,303
2023-10-30 03:00:00,26.956,0.0,103.03,0.10303,26.956,3,0,0,10,303
2023-10-30 04:00:00,26.915,0.0,75.48,0.07548,26.915,4,0,0,10,303
2023-10-30 05:00:00,30.252,0.0,88.31,0.08831,30.252,5,0,0,10,303
2023-10-30 06:00:00,47.274,0.0,109.9,0.1099,47.274,6,0,0,10,303
2023-10-30 07:00:00,42.378,2.813,117.72,0.11772,39.565,7,0,0,10,303
2023-10-30 08:00:00,65.473,6.314,105.33,0.10533,59.159,8,0,0,10,303
2023-10-30 09:00:00,65.575,10.391,87.36,0.08736,55.184,9,0,0,10,303
2023-10-30 10:00:00,65.97,4.175,107.51,0.10751,61.795,10,0,0,10,303
2023-10-30 11:00:00,57.605,14.651,78.42,0.07842,42.954,11,0,0,10,303
2023-10-30 12:00:00,65.833,14.699,67.13,0.06713,51.134,12,0,0,10,303
2023-10-30 13:00:00,65.75,14.961,94.53,0.09453,50.789,13,0,0,10,303
2023-10-30 14:00:00,65.513,13.597,73.52,0.07352,51.916,14,0,0,10,303
2023-10-30 15:00:00,62.469,9.685,70.8,0.0708,52.784,15,0,0,10,303
2023-10-30 16:00:00,67.537,9.186,86.04,0.08604,58.351,16,0,0,10,303
2023-10-30 17:00:00,61.57,6.397,81.02,0.08102,55.173,17,0,0,10,303
2023-10-30 18:00:00,68.06,1.909,118.48,0.11848,66.151,18,0,0,10,303
2023-10-30 19:00:00,35.128,0.0,106.29,0.10629,35.128,19,0,0,10,303
2023-10-30 20:00:00,38.522,0.0,118.5,0.1185,38.522,20,0,0,10,303
2023-10-30 21:00:00,35.276,0.0,116.56,0.11656,35.276,21,0,0,10,303
2023-10-30 22:00:00,37.999,0.0,112.78,0.11278,37.999,22,0,0,10,303
2023-10-30 23:00:00,30.976,0.0,103.36,0.10336,30.976,23,0,0,10,303
2023-10-31 00:00:00,31.446,0.0,89.62,0.08962,31.446,0,1,0,10,304
2023-10-31 01:00:00,27.767,0.0,96.78,0.09678,27.767,1,1,0,10,304
2023-10-31 02:00:00,29.954,0.0,92.22,0.09222,29.954,2,1,0,10,304
2023-10-31 03:00:00,33.661,0.0,92.1,0.0921,33.661,3,1,0,10,304
2023-10-31 04:00:00,34.743,0.0,79.16,0.07916,34.743,4,1,0,10,304
2023-10-31 05:00:00,22.3,0.0,100.32,0.10032,22.3,5,1,0,10,304
2023-10-31 06:00:00,43.303,0.0,92.39,0.09239,43.303,6,1,0,10,304
2023-10-31 07:00:00,43.769,2.79,107.95,0.10795,40.979,7,1,0,10,304
2023-10-31 08:00:00,68.527,5.074,92.03,0.09203,63.453,8,1,0,10,304
2023-10-31 09:00:00,64.708,5.604,121.82,0.12182,59.104,9,1,0,10,304
2023-10-31 10:00:00,63.204,7.526,91.52,0.09152,55.678,10,1,0,10,304
2023-10-31 11:00:00,65.56,7.65,87.76,0.08776,57.91,11,1,0,10,304
2023-10-31 12:00:00,69.137,14.982,85.01,0.08501,54.155,12,1,0,10,304
2023-10-31 13:00:00,71.711,12.059,73.23,0.07323,59.652,13,1,0,10,304
2023-10-31 14:00:00,72.651,10.74,80.18,0.08018,61.911,14,1,0,10,304
2023-10-31 15:00:00,62.106,6.475,80.57,0.08057,55.631,15,1,0,10,304
2023-10-31 16:00:00,68.498,10.095,90.18,0.09018,58.403,16,1,0,10,304
2023-10-31 17:00:00,62.558,6.736,101.15,0.10115,55.822,17,1,0,10,304
2023-10-31 18:00:00,64.628,2.423,90.89,0.09089,62.205,18,1,0,10,304
2023-10-31 19:00:00,40.746,0.0,116.53,0.11653,40.746,19,1,0,10,304
2023-10-31 20:00:00,39.599,0.0,125.24,0.12524,39.599,20,1,0,10,304
2023-10-31 21:00:00,38.849,0.0,130.15,0.13015,38.849,21,1,0,10,304
2023-10-31 22:00:00,37.961,0.0,109.34,0.10934,37.961,22,1,0,10,304
2023-10-31 23:00:00,30.586,0.0,103.2,0.1032,30.586,23,1,0,10,304
2023-11-01 00:00:00,29.616,0.0,85.31,0.08531,29.616,0,2,0,11,305
2023-11-01 01:00:00,30.759,0.0,96.45,0.09645,30.759,1,2,0,11,305
2023-11-01 02:00:00,31.395,0.0,87.2,0.0872,31.395,2,2,0,11,305
2023-11-01 03:00:00,28.984,0.0,103.42,0.10342,28.984,3,2,0,11,305
2023-11-01 04:00:00,25.879,0.0,84.56,0.08456,25.879,4,2,0,11,305
2023-11-01 05:00:00,28.044,0.0,86.28,0.08628,28.044,5,2,0,11,305
2023-11-01 06:00:00,47.13,0.0,87.56,0.08756,47.13,6,2,0,11,305
2023-11-01 07:00:00,40.466,3.337,107.41,0.10741,37.129,7,2,0,11,305
2023-11-01 08:00:00,66.463,3.381,102.75,0.10275,63.082,8,2,0,11,305
2023-11-01 09:00:00,60.475,9.805,104.18,0.10418,50.67,9,2,0,11,305
2023-11-01 10:00:00,65.708,7.558,80.43,0.08043,58.15,10,2,0,11,305
2023-11-01 11:00:00,62.758,10.682,84.82,0.08482,52.076,11,2,0,11,305
2023-11-01 12:00:00,60.366,11.434,97.45,0.09745,48.932,12,2,0,11,305
2023-11-01 13:00:00,68.29,7.355,72.38,0.07238,60.935,13,2,0,11,305
2023-11-01 14:00:00,64.294,13.825,83.15,0.08315,50.469,14,2,0,11,305
2023-11-01 15:00:00,65.834,11.011,58.7,0.0587,54.823,15,2,0,11,305
2023-11-01 16:00:00,69.684,9.805,68.67,0.06867,59.879,16,2,0,11,305
2023-11-01 17:00:00,65.609,6.204,71.9,0.0719,59.405,17,2,0,11,305
2023-11-01 18:00:00,67.693,2.896,103.38,0.10338,64.797,18,2,0,11,305
2023-11-01 19:00:00,38.505,0.0,98.78,0.09878,38.505,19,2,0,11,305
2023-11-01 20:00:00,48.78,0.0,124.46,0.12446,48.78,20,2,0,11,305
2023-11-01 21:00:00,41.824,0.0,112.27,0.11227,41.824,21,2,0,11,305
2023-11-01 22:00:00,36.241,0.0,97.42,0.09742,36.241,22,2,0,11,305
2023-11-01 23:00:00,30.711,0.0,96.88,0.09688,30.711,23,2,0,11,305
2023-11-02 00:00:00,32.609,0.0,93.04,0.09304,32.609,0,3,0,11,306
2023-11-02 01:00:00,28.315,0.0,88.27,0.08827,28.315,1,3,0,11,306
2023-11-02 02:00:00,28.749,0.0,76.33,0.07633,28.749,2,3,0,11,306
2023-11-02 03:00:00,25.865,0.0,86.23,0.08623,25.865,3,3,0,11,306
2023-11-02 04:00:00,28.405,0.0,109.71,0.10971,28.405,4,3,0,11,306
2023-11-02 05:00:00,24.86,0.0,95.95,0.09595,24.86,5,3,0,11,306
2023-11-02 06:00:00,48.78,0.0,97.71,0.09771,48.78,6,3,0,11,306
2023-11-02 07:00:00,42.015,3.247,93.09,0.09309,38.768,7,3,0,11,306
2023-11-02 08:00:00,67.994,1.555,89.49,0.08949,66.439,8,3,0,11,306
2023-11-02 09:00:00,66.675,9.128,111.98,0.11198,57.547,9,3,0,11,306
2023-11-02 10:00:00,66.698,11.779,118.56,0.11856,54.919,10,3,0,11,306
2023-11-02 11:00:00,63.71,12.358,72.29,0.07229,51.352,11,3,0,11,306
2023-11-02 12:00:00,65.383,13.245,87.35,0.08735,52.138,12,3,0,11,306
2023-11-02 13:00:00,65.195,11.361,79.04,0.07904,53.834,13,3,0,11,306
2023-11-02 14:00:00,66.463,12.635,65.23,0.06523,53.828,14,3,0,11,306
2023-11-02 15:00:00,63.557,11.818,74.29,0.07429,51.739,15,3,0,11,306
2023-11-02 16:00:00,63.035,6.452,96.12,0.09612,56.583,16,3,0,11,306
2023-11-02 17:00:00,64.06,5.18,107.36,0.10736,58.88,17,3,0,11,306
2023-11-02 18:00:00,67.7,3.065,128.98,0.12898,64.635,18,3,0,11,306
2023-11-02 19:00:00,43.4,0.0,112.93,0.11293,43.4,19,3,0,11,306
2023-11-02 20:00:00,40.316,0.0,135.87,0.13587,40.316,20,3,0,11,306
2023-11-02 21:00:00,41.484,0.0,155.93,0.15593,41.484,21,3,0,11,306
2023-11-02 22:00:00,42.63,0.0,106.87,0.10687,42.63,22,3,0,11,306
2023-11-02 23:00:00,25.975,0.0,122.91,0.12291,25.975,23,3,0,11,306
2023-11-03 00:00:00,33.563,0.0,199.09,0.19909,33.563,0,4,0,11,307
2023-11-03 01:00:00,32.226,0.0,96.28,0.09628,32.226,1,4,0,11,307
2023-11-03 02:00:00,28.507,0.0,77.49,0.07749,28.507,2,4,0,11,307
2023-11-03 03:00:00,34.102,0.0,207.13,0.20713,34.102,3,4,0,11,307
2023-11-03 04:00:00,26.36,0.0,101.58,0.10158,26.36,4,4,0,11,307
2023-11-03 05:00:00,30.146,0.0,88.81,0.08881,30.146,5,4,0,11,307
2023-11-03 06:00:00,43.475,0.0,98.69,0.09869,43.475,6,4,0,11,307
2023-11-03 07:00:00,39.055,2.57,92.48,0.09248,36.485,7,4,0,11,307
2023-11-03 08:00:00,67.267,5.261,90.53,0.09053,62.006,8,4,0,11,307
2023-11-03 09:00:00,72.764,8.582,117.04,0.11704,64.182,9,4,0,11,307
2023-11-03 10:00:00,61.002,11.477,90.6,0.0906,49.525,10,4,0,11,307
2023-11-03 11:00:00,66.255,11.144,99.4,0.0994,55.111,11,4,0,11,307
2023-11-03 12:00:00,61.861,10.546,79.63,0.07963,51.315,12,4,0,11,307
2023-11-03 13:00:00,68.405,12.036,74.42,0.07442,56.369,13,4,0,11,307
2023-11-03 14:00:00,66.72,9.008,64.14,0.06414,57.712,14,4,0,11,307
2023-11-03 15:00:00,69.73,10.428,85.89,0.08589,59.302,15,4,0,11,307
2023-11-03 16:00:00,68.094,7.318,89.67,0.08967,60.776,16,4,0,11,307
2023-11-03 17:00:00,61.96,5.67,92.06,0.09206,56.29,17,4,0,11,307
2023-11-03 18:00:00,69.329,3.337,86.45,0.08645,65.992,18,4,0,11,307
2023-11-03 19:00:00,39.375,0.0,134.37,0.13437,39.375,19,4,0,11,307
2023-11-03 20:00:00,42.225,0.0,138.46,0.13846,42.225,20,4,0,11,307
2023-11-03 21:00:00,42.89,0.0,106.36,0.10636,42.89,21,4,0,11,307
2023-11-03 22:00:00,45.542,0.0,116.4,0.1164,45.542,22,4,0,11,307
2023-11-03 23:00:00,30.386,0.0,111.5,0.1115,30.386,23,4,0,11,307
2023-11-04 00:00:00,26.858,0.0,76.74,0.07674,26.858,0,5,1,11,308
2023-11-04 01:00:00,27.13,0.0,83.13,0.08313,27.13,1,5,1,11,308
2023-11-04 02:00:00,24.292,0.0,96.25,0.09625,24.292,2,5,1,11,308
2023-11-04 03:00:00,26.51,0.0,83.15,0.08315,26.51,3,5,1,11,308
2023-11-04 04:00:00,23.938,0.0,74.9,0.0749,23.938,4,5,1,11,308
2023-11-04 05:00:00,21.802,0.0,106.71,0.10671,21.802,5,5,1,11,308
2023-11-04 06:00:00,33.567,0.0,92.56,0.09256,33.567,6,5,1,11,308
2023-11-04 07:00:00,38.051,3.195,104.58,0.10458,34.856,7,5,1,11,308
2023-11-04 08:00:00,55.676,6.293,113.38,0.11338,49.383,8,5,1,11,308
2023-11-04 09:00:00,49.307,7.58,94.74,0.09474,41.727,9,5,1,11,308
2023-11-04 10:00:00,51.801,11.144,98.16,0.09816,40.657,10,5,1,11,308
2023-11-04 11:00:00,53.109,7.481,84.82,0.08482,45.628,11,5,1,11,308
2023-11-04 12:00:00,48.066,11.761,89.88,0.08988,36.305,12,5,1,11,308
2023-11-04 13:00:00,54.354,13.442,74.92,0.07492,40.912,13,5,1,11,308
2023-11-04 14:00:00,53.534,12.125,80.15,0.08015,41.409,14,5,1,11,308
2023-11-04 15:00:00,47.243,10.311,74.76,0.07476,36.932,15,5,1,11,308
2023-11-04 16:00:00,49.499,8.233,82.95,0.08295,41.266,16,5,1,11,308
2023-11-04 17:00:00,57.061,4.459,76.78,0.07678,52.602,17,5,1,11,308
2023-11-04 18:00:00,48.838,2.164,95.13,0.09513,46.674,18,5,1,11,308
2023-11-04 19:00:00,34.731,0.0,107.13,0.10713,34.731,19,5,1,11,308
2023-11-04 20:00:00,30.13,0.0,116.58,0.11658,30.13,20,5,1,11,308
2023-11-04 21:00:00,33.7,0.0,136.61,0.13661,33.7,21,5,1,11,308
2023-11-04 22:00:00,36.553,0.0,107.22,0.10722,36.553,22,5,1,11,308
2023-11-04 23:00:00,23.704,0.0,77.27,0.07727,23.704,23,5,1,11,308
2023-11-05 00:00:00,29.258,0.0,89.42,0.08942,29.258,0,6,1,11,309
2023-11-05 01:00:00,26.412,0.0,84.34,0.08434,26.412,1,6,1,11,309
2023-11-05 02:00:00,26.27,0.0,97.33,0.09733,26.27,2,6,1,11,309
2023-11-05 03:00:00,31.447,0.0,95.46,0.09546,31.447,3,6,1,11,309
2023-11-05 04:00:00,26.728,0.0,77.52,0.07752,26.728,4,6,1,11,309
2023-11-05 05:00:00,26.466,0.0,84.13,0.08413,26.466,5,6,1,11,309
2023-11-05 06:00:00,31.605,0.0,96.86,0.09686,31.605,6,6,1,11,309
2023-11-05 07:00:00,33.373,2.285,91.31,0.09131,31.088,7,6,1,11,309
2023-11-05 08:00:00,52.008,4.806,93.9,0.0939,47.202,8,6,1,11,309
2023-11-05 09:00:00,47.803,6.591,122.54,0.12254,41.212,9,6,1,11,309
2023-11-05 10:00:00,49.499,8.753,75.1,0.0751,40.746,10,6,1,11,309
2023-11-05 11:00:00,48.437,11.777,100.71,0.10071,36.66,11,6,1,11,309
2023-11-05 12:00:00,50.144,5.493,72.25,0.07225,44.651,12,6,1,11,309
2023-11-05 13:00:00,48.148,8.963,71.22,0.07122,39.185,13,6,1,11,309
2023-11-05 14:00:00,52.435,12.293,73.82,0.07382,40.142,14,6,1,11,309
2023-11-05 15:00:00,49.585,10.805,72.63,0.07263,38.78,15,6,1,11,309
2023-11-05 16:00:00,50.945,8.718,72.9,0.0729,42.227,16,6,1,11,309
2023-11-05 17:00:00,55.347,5.692,87.94,0.08794,49.655,17,6,1,11,309
2023-11-05 18:00:00,51.511,2.809,114.06,0.11406,48.702,18,6,1,11,309
2023-11-05 19:00:00,30.829,0.0,107.15,0.10715,30.829,19,6,1,11,309
2023-11-05 20:00:00,33.775,0.0,109.61,0.10961,33.775,20,6,1,11,309
2023-11-05 21:00:00,34.685,0.0,138.2,0.1382,34.685,21,6,1,11,309
2023-11-05 22:00:00,33.139,0.0,120.67,0.12067,33.139,22,6,1,11,309
2023-11-05 23:00:00,30.896,0.0,76.2,0.0762,30.896,23,6,1,11,309
2023-11-06 00:00:00,31.62,0.0,82.02,0.08202,31.62,0,0,0,11,310
2023-11-06 01:00:00,28.011,0.0,101.7,0.1017,28.011,1,0,0,11,310
2023-11-06 02:00:00,30.88,0.0,88.03,0.08803,30.88,2,0,0,11,310
2023-11-06 03:00:00,28.54,0.0,90.29,0.09029,28.54,3,0,0,11,310
2023-11-06 04:00:00,25.839,0.0,101.46,0.10146,25.839,4,0,0,11,310
2023-11-06 05:00:00,34.465,0.0,87.13,0.08713,34.465,5,0,0,11,310
2023-11-06 06:00:00,43.085,0.0,93.66,0.09366,43.085,6,0,0,11,310
2023-11-06 07:00:00,46.857,1.764,106.6,0.1066,45.093,7,0,0,11,310
2023-11-06 08:00:00,68.123,4.591,103.74,0.10374,63.532,8,0,0,11,310
2023-11-06 09:00:00,66.564,6.263,97.67,0.09767,60.301,9,0,0,11,310
2023-11-06 10:00:00,62.844,7.258,95.13,0.09513,55.586,10,0,0,11,310
2023-11-06 11:00:00,65.308,9.351,97.68,0.09768,55.957,11,0,0,11,310
2023-11-06 12:00:00,69.003,9.98,83.3,0.0833,59.023,12,0,0,11,310
2023-11-06 13:00:00,71.013,5.65,73.37,0.07337,65.363,13,0,0,11,310
2023-11-06 14:00:00,58.403,11.425,63.02,0.06302,46.978,14,0,0,11,310
2023-11-06 15:00:00,64.663,8.945,58.51,0.05851,55.718,15,0,0,11,310
2023-11-06 16:00:00,62.518,8.352,98.61,0.09861,54.166,16,0,0,11,310
2023-11-06 17:00:00,68.673,5.704,80.08,0.08008,62.969,17,0,0,11,310
2023-11-06 18:00:00,60.176,1.785,95.99,0.09599,58.391,18,0,0,11,310
2023-11-06 19:00:00,43.364,0.0,133.64,0.13364,43.364,19,0,0,11,310
2023-11-06 20:00:00,34.945,0.0,139.04,0.13904,34.945,20,0,0,11,310
2023-11-06 21:00:00,40.197,0.0,117.66,0.11766,40.197,21,0,0,11,310
2023-11-06 22:00:00,39.796,0.0,114.61,0.11461,39.796,22,0,0,11,310
2023-11-06 23:00:00,32.08,0.0,88.41,0.08841,32.08,23,0,0,11,310
2023-11-07 00:00:00,28.124,0.0,85.49,0.08549,28.124,0,1,0,11,311
2023-11-07 01:00:00,28.161,0.0,73.38,0.07338,28.161,1,1,0,11,311
2023-11-07 02:00:00,26.998,0.0,81.75,0.08175,26.998,2,1,0,11,311
2023-11-07 03:00:00,30.782,0.0,93.45,0.09345,30.782,3,1,0,11,311
2023-11-07 04:00:00,29.383,0.0,93.02,0.09302,29.383,4,1,0,11,311
2023-11-07 05:00:00,27.233,0.0,86.16,0.08616,27.233,5,1,0,11,311
2023-11-07 06:00:00,44.306,0.0,85.99,0.08599,44.306,6,1,0,11,311
2023-11-07 07:00:00,47.149,2.556,98.14,0.09814,44.593,7,1,0,11,311
2023-11-07 08:00:00,67.536,5.408,107.79,0.10779,62.128,8,1,0,11,311
2023-11-07 09:00:00,66.537,8.217,102.81,0.10281,58.32,9,1,0,11,311
2023-11-07 10:00:00,61.07,7.366,121.87,0.12187,53.704,10,1,0,11,311
2023-11-07 11:00:00,67.097,10.584,86.63,0.08663,56.513,11,1,0,11,311
2023-11-07 12:00:00,67.858,11.15,90.68,0.09068,56.708,12,1,0,11,311
2023-11-07 13:00:00,63.779,6.971,63.83,0.06383,56.808,13,1,0,11,311
2023-11-07 14:00:00,62.432,10.989,47.65,0.04765,51.443,14,1,0,11,311
2023-11-07 15:00:00,66.014,7.135,92.14,0.09214,58.879,15,1,0,11,311
2023-11-07 16:00:00,71.748,5.686,78.9,0.0789,66.062,16,1,0,11,311
2023-11-07 17:00:00,67.986,5.758,88.64,0.08864,62.228,17,1,0,11,311
2023-11-07 18:00:00,69.647,1.701,111.5,0.1115,67.946,18,1,0,11,311
2023-11-07 19:00:00,38.459,0.0,135.45,0.13545,38.459,19,1,0,11,311
2023-11-07 20:00:00,35.123,0.0,126.83,0.12683,35.123,20,1,0,11,311
2023-11-07 21:00:00,37.53,0.0,132.17,0.13217,37.53,21,1,0,11,311
2023-11-07 22:00:00,41.833,0.0,127.5,0.1275,41.833,22,1,0,11,311
2023-11-07 23:00:00,33.165,0.0,116.48,0.11648,33.165,23,1,0,11,311
2023-11-08 00:00:00,29.832,0.0,89.18,0.08918,29.832,0,2,0,11,312
2023-11-08 01:00:00,28.061,0.0,110.54,0.11054,28.061,1,2,0,11,312
2023-11-08 02:00:00,29.762,0.0,109.04,0.10904,29.762,2,2,0,11,312
2023-11-08 03:00:00,27.152,0.0,85.11,0.08511,27.152,3,2,0,11,312
2023-11-08 04:00:00,33.709,0.0,89.75,0.08975,33.709,4,2,0,11,312
2023-11-08 05:00:00,30.802,0.0,81.74,0.08174,30.802,5,2,0,11,312
2023-11-08 06:00:00,41.942,0.0,91.75,0.09175,41.942,6,2,0,11,312
2023-11-08 07:00:00,46.592,2.468,101.31,0.10131,44.124,7,2,0,11,312
2023-11-08 08:00:00,64.884,5.162,93.33,0.09333,59.722,8,2,0,11,312
2023-11-08 09:00:00,64.279,7.339,112.91,0.11291,56.94,9,2,0,11,312
2023-11-08 10:00:00,68.679,4.45,166.28,0.16628,64.229,10,2,0,11,312
2023-11-08 11:00:00,63.082,8.538,107.5,0.1075,54.544,11,2,0,11,312
2023-11-08 12:00:00,70.31,9.501,93.18,0.09318,60.809,12,2,0,11,312
2023-11-08 13:00:00,68.517,10.882,91.27,0.09127,57.635,13,2,0,11,312
2023-11-08 14:00:00,70.461,9.562,86.89,0.08689,60.899,14,2,0,11,312
2023-11-08 15:00:00,66.43,7.883,87.31,0.08731,58.547,15,2,0,11,312
2023-11-08 16:00:00,59.975,6.038,92.22,0.09222,53.937,16,2,0,11,312
2023-11-08 17:00:00,62.379,2.872,95.49,0.09549,59.507,17,2,0,11,312
2023-11-08 18:00:00,65.629,1.371,108.67,0.10867,64.258,18,2,0,11,312
2023-11-08 19:00:00,41.746,0.0,125.66,0.12566,41.746,19,2,0,11,312
2023-11-08 20:00:00,40.809,0.0,105.52,0.10552,40.809,20,2,0,11,312
2023-11-08 21:00:00,35.635,0.0,126.1,0.1261,35.635,21,2,0,11,312
2023-11-08 22:00:00,38.922,0.0,117.78,0.11778,38.922,22,2,0,11,312
2023-11-08 23:00:00,32.353,0.0,101.0,0.101,32.353,23,2,0,11,312
2023-11-09 00:00:00,27.36,0.0,104.29,0.10429,27.36,0,3,0,11,313
2023-11-09 01:00:00,29.747,0.0,100.75,0.10075,29.747,1,3,0,11,313
2023-11-09 02:00:00,29.942,0.0,96.68,0.09668,29.942,2,3,0,11,313
2023-11-09 03:00:00,27.51,0.0,84.32,0.08432,27.51,3,3,0,11,313
2023-11-09 04:00:00,31.528,0.0,84.45,0.08445,31.528,4,3,0,11,313
2023-11-09 05:00:00,29.813,0.0,90.39,0.09039,29.813,5,3,0,11,313
2023-11-09 06:00:00,43.675,0.0,112.73,0.11273,43.675,6,3,0,11,313
2023-11-09 07:00:00,44.702,2.459,109.93,0.10993,42.243,7,3,0,11,313
2023-11-09 08:00:00,63.692,5.379,107.57,0.10757,58.313,8,3,0,11,313
2023-11-09 09:00:00,67.557,4.51,111.01,0.11101,63.047,9,3,0,11,313
2023-11-09 10:00:00,64.174,5.051,114.27,0.11427,59.123,10,3,0,11,313
2023-11-09 11:00:00,67.13,8.219,87.92,0.08792,58.911,11,3,0,11,313
2023-11-09 12:00:00,59.268,11.068,96.83,0.09683,48.2,12,3,0,11,313
2023-11-09 13:00:00,64.985,7.316,75.41,0.07541,57.669,13,3,0,11,313
2023-11-09 14:00:00,67.245,10.917,76.64,0.07664,56.328,14,3,0,11,313
2023-11-09 15:00:00,63.108,9.162,79.09,0.07909,53.946,15,3,0,11,313
2023-11-09 16:00:00,70.672,7.083,77.11,0.07711,63.589,16,3,0,11,313
2023-11-09 17:00:00,63.246,5.426,114.06,0.11406,57.82,17,3,0,11,313
2023-11-09 18:00:00,66.178,2.794,97.82,0.09782,63.384,18,3,0,11,313
2023-11-09 19:00:00,39.226,0.0,118.02,0.11802,39.226,19,3,0,11,313
2023-11-09 20:00:00,38.44,0.0,117.55,0.11755,38.44,20,3,0,11,313
2023-11-09 21:00:00,38.04,0.0,108.2,0.1082,38.04,21,3,0,11,313
2023-11-09 22:00:00,35.939,0.0,108.32,0.10832,35.939,22,3,0,11,313
2023-11-09 23:00:00,35.454,0.0,113.33,0.11333,35.454,23,3,0,11,313
2023-11-10 00:00:00,29.421,0.0,106.87,0.10687,29.421,0,4,0,11,314
2023-11-10 01:00:00,30.89,0.0,84.2,0.0842,30.89,1,4,0,11,314
2023-11-10 02:00:00,29.322,0.0,101.27,0.10127,29.322,2,4,0,11,314
2023-11-10 03:00:00,29.907,0.0,71.71,0.07171,29.907,3,4,0,11,314
2023-11-10 04:00:00,26.88,0.0,103.79,0.10379,26.88,4,4,0,11,314
2023-11-10 05:00:00,28.792,0.0,89.99,0.08999,28.792,5,4,0,11,314
2023-11-10 06:00:00,45.882,0.0,102.22,0.10222,45.882,6,4,0,11,314
2023-11-10 07:00:00,49.795,2.492,104.11,0.10411,47.303,7,4,0,11,314
2023-11-10 08:00:00,69.003,4.753,95.18,0.09518,64.25,8,4,0,11,314
2023-11-10 09:00:00,64.104,7.255,111.3,0.1113,56.849,9,4,0,11,314
2023-11-10 10:00:00,69.115,9.324,114.29,0.11429,59.791,10,4,0,11,314
2023-11-10 11:00:00,66.45,8.169,101.14,0.10114,58.281,11,4,0,11,314
2023-11-10 12:00:00,66.433,8.309,90.92,0.09092,58.124,12,4,0,11,314
2023-11-10 13:00:00,71.599,6.491,75.74,0.07574,65.108,13,4,0,11,314
2023-11-10 14:00:00,67.25,9.967,72.92,0.07292,57.283,14,4,0,11,314
2023-11-10 15:00:00,70.297,5.851,71.78,0.07178,64.446,15,4,0,11,314
2023-11-10 16:00:00,61.713,5.595,93.19,0.09319,56.118,16,4,0,11,314
2023-11-10 17:00:00,68.344,5.012,97.17,0.09717,63.332,17,4,0,11,314
2023-11-10 18:00:00,69.932,1.498,113.86,0.11386,68.434,18,4,0,11,314
2023-11-10 19:00:00,44.547,0.0,125.1,0.1251,44.547,19,4,0,11,314
2023-11-10 20:00:00,38.463,0.0,125.51,0.12551,38.463,20,4,0,11,314
2023-11-10 21:00:00,35.182,0.0,127.21,0.12721,35.182,21,4,0,11,314
2023-11-10 22:00:00,43.717,0.0,109.75,0.10975,43.717,22,4,0,11,314
2023-11-10 23:00:00,26.312,0.0,105.62,0.10562,26.312,23,4,0,11,314
2023-11-11 00:00:00,27.255,0.0,92.39,0.09239,27.255,0,5,1,11,315
2023-11-11 01:00:00,24.53,0.0,78.67,0.07867,24.53,1,5,1,11,315
2023-11-11 02:00:00,23.856,0.0,91.99,0.09199,23.856,2,5,1,11,315
2023-11-11 03:00:00,31.47,0.0,93.08,0.09308,31.47,3,5,1,11,315
2023-11-11 04:00:00,24.74,0.0,94.15,0.09415,24.74,4,5,1,11,315
2023-11-11 05:00:00,24.723,0.0,84.36,0.08436,24.723,5,5,1,11,315
2023-11-11 06:00:00,31.144,0.0,65.9,0.0659,31.144,6,5,1,11,315
2023-11-11 07:00:00,42.436,1.162,97.16,0.09716,41.274,7,5,1,11,315
2023-11-11 08:00:00,48.477,5.113,97.02,0.09702,43.364,8,5,1,11,315
2023-11-11 09:00:00,50.414,6.388,95.32,0.09532,44.026,9,5,1,11,315
2023-11-11 10:00:00,53.918,4.957,84.73,0.08473,48.961,10,5,1,11,315
2023-11-11 11:00:00,48.722,9.212,87.02,0.08702,39.51,11,5,1,11,315
2023-11-11 12:00:00,47.424,6.713,99.15,0.09915,40.711,12,5,1,11,315
2023-11-11 13:00:00,51.507,7.002,78.59,0.07859,44.505,13,5,1,11,315
2023-11-11 14:00:00,50.338,5.552,62.69,0.06269,44.786,14,5,1,11,315
2023-11-11 15:00:00,50.124,8.299,63.88,0.06388,41.825,15,5,1,11,315
